First Name,Last Name,Link,Nick Name,Wins,Losses,Draws,Height,Weight,Reach,STANCE,DOB,SLpM,Str. Acc.,SApM,Str. Def,TD Avg.,TD Acc.,TD Def.,Sub. Avg.
Ben,Earwood,http://ufcstats.com/fighter-details/ee457ef1e1c326c1,,12,3,0,"5' 8""",170 lbs.,--,Orthodox,--,0.50,55%,0.20,33%,3.00,100%,0%,0.0
Cody,East,http://ufcstats.com/fighter-details/5713c1d2fac539ac,The Freight Train,12,3,0,"6' 3""",245 lbs.,--,Orthodox,"Jun 29, 1988",4.15,43%,7.32,40%,3.97,100%,16%,0.0
Marvin,Eastman,http://ufcstats.com/fighter-details/05866d8c3a321856,The Beastman,18,15,1,"5' 9""",185 lbs.,"73""",Orthodox,"Jun 08, 1971",2.21,35%,3.92,42%,1.38,33%,81%,0.0
Mike,Easton,http://ufcstats.com/fighter-details/bc7230f231701d66,The Hulk,13,6,0,"5' 6""",135 lbs.,"70""",Southpaw,"Jan 25, 1984",3.51,37%,4.28,61%,0.75,22%,66%,0.0
Maurice,Eazel,http://ufcstats.com/fighter-details/4acb99524a9a81ab,,7,15,0,"5' 7""",135 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Vincent,Eazelle,http://ufcstats.com/fighter-details/ec421d5de0aea624,The Real Deal,9,2,0,"5' 11""",155 lbs.,--,,"Dec 07, 1980",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Ross,Ebanez,http://ufcstats.com/fighter-details/a5b0bd216d8ba84e,The Boss,20,10,0 (3 NC),"5' 9""",154 lbs.,--,Southpaw,"May 18, 1975",0.74,50%,0.74,62%,3.70,100%,0%,0.0
Brian,Ebersole,http://ufcstats.com/fighter-details/32ba186f4b0e3267,Bad Boy,51,18,1 (1 NC),"6' 0""",170 lbs.,"73""",Southpaw,"Nov 27, 1980",2.32,49%,2.14,56%,1.70,23%,61%,0.1
Roybert,Echeverria,http://ufcstats.com/fighter-details/20b13e96668caaa4,The Unbroken,7,1,0,"5' 5""",125 lbs.,"67""",Switch,"Aug 21, 1995",2.95,53%,2.52,57%,0.00,0%,71%,2.6
Mark,Eddiva,http://ufcstats.com/fighter-details/40ff198adda94b9f,,6,3,0,"5' 8""",145 lbs.,"68""",Orthodox,"Feb 16, 1986",3.37,45%,2.98,54%,1.45,22%,63%,0.0
Frankie,Edgar,http://ufcstats.com/fighter-details/f2688492b9a525a3,The Answer,23,11,1,"5' 6""",135 lbs.,"68""",Orthodox,"Oct 16, 1981",3.77,40%,2.82,65%,2.29,31%,65%,0.3
Abdul-Kerim,Edilov,http://ufcstats.com/fighter-details/37e03538c960bac6,,17,4,0,"6' 2""",205 lbs.,--,Orthodox,"Nov 25, 1991",10.22,61%,0.13,92%,3.98,100%,0%,2.0
Johnny,Eduardo,http://ufcstats.com/fighter-details/528c24b99fbaab79,,28,13,0,"5' 7""",135 lbs.,"71""",Orthodox,"Aug 03, 1978",2.95,39%,3.22,63%,0.22,20%,58%,0.4
Yves,Edwards,http://ufcstats.com/fighter-details/5f04e3d58d9ce982,,42,22,1 (1 NC),"5' 9""",155 lbs.,"73""",Southpaw,"Sep 30, 1976",2.91,42%,2.34,66%,0.76,53%,69%,0.7
Justin,Edwards,http://ufcstats.com/fighter-details/e56daf7725a0b5ab,Fast Eddy,9,5,0,"5' 10""",155 lbs.,"70""",Orthodox,"Jan 26, 1983",2.68,42%,3.32,51%,2.14,26%,27%,1.0
Leon,Edwards,http://ufcstats.com/fighter-details/f1fac969a1d70b08,Rocky,22,5,0 (1 NC),"6' 2""",170 lbs.,"74""",Southpaw,"Aug 25, 1991",2.62,54%,2.42,53%,1.18,36%,63%,0.4
Te,Edwards,http://ufcstats.com/fighter-details/ef44e4ea9050f2ea,,6,3,0,"5' 8""",155 lbs.,"72""",Orthodox,"Sep 11, 1990",1.50,41%,4.15,44%,0.72,100%,44%,0.0
Adli,Edwards,http://ufcstats.com/fighter-details/e6904a03a66e711d,,4,1,0,--,145 lbs.,--,,"Aug 28, 1989",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Joselyne,Edwards,http://ufcstats.com/fighter-details/f9ab66e67240db7b,La Pantera,15,6,0,"5' 8""",135 lbs.,"70""",Orthodox,"Sep 29, 1995",4.62,53%,3.20,49%,1.31,41%,61%,0.6
Tom,Egan,http://ufcstats.com/fighter-details/eae4aec1a5a8ff01,,7,5,0,"5' 11""",170 lbs.,--,Orthodox,--,0.00,0%,3.91,50%,0.00,0%,28%,0.0
Stephanie,Egger,http://ufcstats.com/fighter-details/5e6294b37bbef029,,8,5,0,"5' 6""",135 lbs.,"68""",Orthodox,"Aug 12, 1988",2.20,46%,2.48,52%,2.48,42%,50%,0.6
Justin,Eilers,http://ufcstats.com/fighter-details/27fc9218a3653e3c,The Hammer,19,7,1,"6' 1""",235 lbs.,--,Orthodox,"Jun 28, 1978",2.86,43%,5.66,49%,0.82,25%,50%,0.0
Jon Olav,Einemo,http://ufcstats.com/fighter-details/0577808d22dfe79c,The Viking,6,3,0,"6' 6""",253 lbs.,--,Orthodox,"Dec 10, 1975",2.15,52%,3.05,52%,1.73,55%,43%,0.0
Per,Eklund,http://ufcstats.com/fighter-details/58bc81376286b3d3,,14,5,1,"5' 10""",155 lbs.,"72""",Orthodox,--,2.07,61%,2.38,67%,2.07,11%,50%,3.6
John,Elam,http://ufcstats.com/fighter-details/22d80fb67e50ab0b,,2,0,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Evan,Elder,http://ufcstats.com/fighter-details/d9a56ecb6e94f02e,The Phenom,10,2,0,"5' 10""",155 lbs.,"72""",Switch,"Apr 11, 1997",5.66,50%,4.94,57%,0.48,15%,40%,0.5
Billy,Elekana,http://ufcstats.com/fighter-details/07a74004d964c7f4,Son of Susie,7,2,0,"6' 3""",205 lbs.,"77""",Southpaw,"May 28, 1995",2.34,71%,5.50,33%,1.75,100%,0%,0.0
John Paul,Elias,http://ufcstats.com/fighter-details/e873203fd50542f6,,3,1,0,"6' 4""",205 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Joao,Elias,http://ufcstats.com/fighter-details/1a064688481f66e1,Alicate,17,4,1 (1 NC),"5' 3""",125 lbs.,"64""",Southpaw,"Jan 08, 1995",0.40,50%,6.47,20%,0.00,0%,50%,0.0
Saul,Elizondo,http://ufcstats.com/fighter-details/e295b96f135d758a,,6,8,0,"5' 7""",135 lbs.,--,,"Jul 17, 1985",2.07,30%,4.93,48%,2.00,100%,66%,1.0
Darren,Elkins,http://ufcstats.com/fighter-details/92a9aa9c93192871,The Damage,29,12,0,"5' 10""",145 lbs.,"71""",Orthodox,"May 16, 1984",3.40,38%,3.34,51%,2.87,34%,56%,1.1
Jake,Ellenberger,http://ufcstats.com/fighter-details/d81ac739417d7f53,The Juggernaut,31,15,0,"5' 9""",170 lbs.,"71""",Orthodox,"Mar 28, 1985",2.47,39%,2.83,60%,2.04,47%,86%,0.4
Joe,Ellenberger,http://ufcstats.com/fighter-details/8e8e4487c621aa1c,Excalibur,15,2,0,"5' 9""",155 lbs.,"72""",Orthodox,"Mar 28, 1985",1.62,47%,3.45,48%,3.17,40%,0%,1.1
Tim,Elliott,http://ufcstats.com/fighter-details/c96d9178c9ed9e62,,21,13,1,"5' 7""",125 lbs.,"66""",Southpaw,"Dec 24, 1986",3.39,44%,2.66,56%,3.73,47%,59%,1.0
Oban,Elliott,http://ufcstats.com/fighter-details/6b56e94a59b7b134,The Welsh Gangster,12,2,0,"6' 0""",170 lbs.,"72""",Orthodox,"Dec 19, 1997",4.26,49%,2.25,62%,2.16,50%,72%,0.0
Eddy,Ellis,http://ufcstats.com/fighter-details/e60d773a0a42048a,Fast,21,16,1 (1 NC),"5' 9""",170 lbs.,--,Orthodox,--,3.40,69%,1.53,68%,4.00,66%,50%,2.0
Lisa,Ellis,http://ufcstats.com/fighter-details/77350fd0e6d1dba8,,15,11,0,"5' 4""",115 lbs.,--,,"Nov 15, 1982",1.68,48%,2.32,57%,4.19,63%,50%,0.6
Elisha,Ellison,http://ufcstats.com/fighter-details/87e4a3a5080ee7ce,Snack Panther,5,1,0,--,265 lbs.,--,,"Mar 05, 1997",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Anna,Elmose,http://ufcstats.com/fighter-details/1536a25e16fc299b,Panda,3,2,0,"5' 3""",115 lbs.,--,Orthodox,"Oct 06, 1984",3.68,49%,4.64,56%,0.00,0%,33%,0.0
Cameron,Else,http://ufcstats.com/fighter-details/5f3da9a9610d8969,Camchida,10,6,0,"5' 9""",135 lbs.,"71""",Switch,"Apr 27, 1987",1.99,40%,8.09,51%,0.00,0%,0%,0.0
Aaron,Ely,http://ufcstats.com/fighter-details/1741343f0ca34dd5,The Cyborg,5,2,0,"5' 8""",135 lbs.,--,,"Mar 18, 1989",0.82,15%,0.66,69%,2.47,100%,50%,4.9
Sovannahry,Em,http://ufcstats.com/fighter-details/45c8fed13a62fe92,The Sweet Savage,3,1,0,"5' 4""",135 lbs.,--,,"Jun 26, 1992",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Ramazan,Emeev,http://ufcstats.com/fighter-details/abd5fb12437eda21,Gorets,20,6,0,"5' 10""",170 lbs.,"76""",Southpaw,"May 23, 1987",2.53,45%,2.14,65%,2.37,29%,66%,0.7
Aleksander,Emelianenko,http://ufcstats.com/fighter-details/f54200f1dfb9b5d4,,23,7,0,"6' 6""",255 lbs.,--,Orthodox,"Aug 02, 1981",2.75,41%,1.70,65%,2.32,72%,66%,0.9
Fedor,Emelianenko,http://ufcstats.com/fighter-details/b8da6f5c80ae2d15,The Last Emperor,36,5,0 (1 NC),"6' 0""",230 lbs.,"74""",Orthodox,"Sep 28, 1976",3.18,51%,1.00,63%,2.00,63%,82%,1.9
Rob,Emerson,http://ufcstats.com/fighter-details/dc0f07928009a127,The Saint,18,12,0 (1 NC),"5' 9""",155 lbs.,"70""",Orthodox,"Jul 30, 1981",2.50,30%,2.83,64%,2.02,52%,65%,0.4
Jamall,Emmers,http://ufcstats.com/fighter-details/e00a3dee329a51f7,Pretty Boy,21,8,0,"5' 10""",145 lbs.,"74""",Orthodox,"Jul 24, 1989",5.45,49%,4.07,56%,1.74,40%,80%,0.2
Josh,Emmett,http://ufcstats.com/fighter-details/fba03cd6cc28dc41,CC0,19,5,0,"5' 6""",145 lbs.,"70""",Orthodox,"Mar 04, 1985",3.75,35%,4.46,60%,1.09,37%,46%,0.1
Marius,Enache,http://ufcstats.com/fighter-details/e3f443e4cbc3da8f,,3,3,0,"5' 11""",155 lbs.,--,,"Oct 16, 1975",1.71,34%,0.66,84%,3.94,100%,0%,3.9
Kevin,Engel,http://ufcstats.com/fighter-details/d2f310b5b072e986,The Hitman,5,1,0,"6' 2""",170 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Kolton,Englund,http://ufcstats.com/fighter-details/4122da4f791b2f4f,White Assassin,9,4,0,"5' 10""",155 lbs.,"69""",Orthodox,"Jul 09, 1993",2.31,25%,11.54,40%,0.00,0%,0%,0.0
Oliver,Enkamp,http://ufcstats.com/fighter-details/330bafba312face4,,7,2,0,"6' 0""",170 lbs.,"77""",Switch,"Aug 10, 1991",2.38,36%,3.55,37%,0.87,16%,0%,0.0
Alex,Enlund,http://ufcstats.com/fighter-details/d238217e0f8ea8e1,,14,2,0 (1 NC),"5' 10""",145 lbs.,--,Orthodox,"May 27, 1987",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Kenny,Ento,http://ufcstats.com/fighter-details/daf9be103c1edbbd,Tha' Dragon,14,15,0,"6' 2""",192 lbs.,--,,--,8.41,79%,0.00,100%,5.49,100%,0%,11.0
Ian,Entwistle,http://ufcstats.com/fighter-details/d7adfcfdf7c6c1f8,Enty,9,3,0,"5' 5""",135 lbs.,--,Orthodox,"Nov 19, 1986",0.11,7%,7.36,31%,0.00,0%,0%,12.1
Andy,Enz,http://ufcstats.com/fighter-details/993d385f5a475375,Tank Mode,10,4,0,"6' 3""",185 lbs.,"78""",Orthodox,"Aug 15, 1991",3.51,23%,5.32,57%,0.00,0%,58%,0.0
Won Jin,Eoh,http://ufcstats.com/fighter-details/bc7cf284c1c2f16e,,5,5,1,"5' 7""",160 lbs.,--,Orthodox,--,3.74,44%,3.58,46%,0.00,0%,50%,0.0
Yuji,Ephoevi-Ga,http://ufcstats.com/fighter-details/919fc4bc3edf4de7,The Chef,11,1,0,"5' 9""",155 lbs.,"75""",Switch,"Oct 19, 1999",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Josh,Epps,http://ufcstats.com/fighter-details/984b0c4c6e773a1c,,6,7,0,--,130 lbs.,--,,"Aug 23, 1986",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Abdellah,Er-Ramy,http://ufcstats.com/fighter-details/b593cd58b0afffb0,The Golden Boy,7,2,0,"6' 0""",185 lbs.,"74""",Orthodox,"Sep 19, 1996",0.00,0%,8.40,0%,0.00,0%,0%,0.0
Steve,Erceg,http://ufcstats.com/fighter-details/32ab52e5de93092d,Astroboy,12,4,0,"5' 8""",125 lbs.,"68""",Orthodox,"Jul 27, 1995",4.45,46%,4.03,52%,0.84,26%,63%,0.3
Tom,Erikson,http://ufcstats.com/fighter-details/7b9a85e5ff31ef47,The Big Cat,9,4,1,"6' 3""",280 lbs.,--,Orthodox,--,0.94,47%,1.87,25%,4.68,60%,100%,6.2
Konstantin,Erokhin,http://ufcstats.com/fighter-details/22061ff217907c78,,9,3,0,"5' 11""",230 lbs.,--,Orthodox,"Jan 31, 1983",1.07,36%,1.83,47%,0.00,0%,70%,0.0
Julian,Erosa,http://ufcstats.com/fighter-details/902ec2cc48c8ae8a,Juicy J,31,13,0,"6' 1""",145 lbs.,"74""",Southpaw,"Jul 31, 1989",6.21,48%,6.27,48%,1.78,43%,61%,0.7
Jarno,Errens,http://ufcstats.com/fighter-details/082eba4cd80f736f,,14,6,1,"5' 11""",145 lbs.,"73""",Orthodox,"Nov 17, 1994",3.29,44%,3.29,61%,0.00,0%,33%,0.3
Ivan,Erslan,http://ufcstats.com/fighter-details/64ad3e3b0efa30bb,,14,5,0 (1 NC),"6' 2""",205 lbs.,"72""",Orthodox,"Nov 15, 1991",2.50,44%,5.17,55%,0.50,20%,64%,0.0
Nick,Ertl,http://ufcstats.com/fighter-details/74061adb224be3cc,,8,6,0,"5' 9""",155 lbs.,--,,--,1.34,69%,1.59,41%,1.88,50%,0%,0.0
Chel,Erwin-Davis,http://ufcstats.com/fighter-details/c26ea30823f37316,The First Sun,5,1,0,"6' 0""",170 lbs.,--,,--,4.06,54%,1.13,61%,4.25,100%,50%,1.4
Bobby,Escalante,http://ufcstats.com/fighter-details/f7ede18b4ec4ec1f,,5,6,0,--,130 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Eric,Esch,http://ufcstats.com/fighter-details/0e4daed84a8f39a6,Butterbean,15,10,1,"5' 11""",350 lbs.,--,Orthodox,"Aug 03, 1968",3.07,71%,1.74,43%,0.00,0%,0%,2.0
Pro,Escobedo,http://ufcstats.com/fighter-details/b36874652ed7715d,,1,0,0,--,205 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Cole,Escovedo,http://ufcstats.com/fighter-details/5df17b3620145578,Apache Kid,17,9,0,"5' 7""",135 lbs.,"72""",Orthodox,"Aug 30, 1981",1.77,43%,4.32,49%,0.43,33%,13%,0.0
Efrain,Escudero,http://ufcstats.com/fighter-details/83fd97284f4bb4a4,Hecho En Mexico,28,12,0,"5' 9""",155 lbs.,"71""",Orthodox,"Jan 15, 1986",2.92,44%,2.30,63%,1.31,40%,66%,0.8
Evan,Esguerra,http://ufcstats.com/fighter-details/ed220e87bef0cc64,,8,7,0 (1 NC),--,145 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Carla,Esparza,http://ufcstats.com/fighter-details/d910665038efc639,Cookie Monster,20,8,0,"5' 1""",115 lbs.,"63""",Orthodox,"Oct 10, 1987",2.19,39%,2.87,54%,3.28,36%,47%,0.3
Juan,Espino,http://ufcstats.com/fighter-details/ccf5dc41417e9daf,El Guapo,11,2,0,"6' 3""",255 lbs.,"80""",Orthodox,"Oct 09, 1980",2.38,70%,1.95,40%,8.93,78%,50%,2.4
Jordan,Espinosa,http://ufcstats.com/fighter-details/215a70f073a7b726,The Gamer,15,9,0 (1 NC),"5' 6""",125 lbs.,"69""",Orthodox,"Nov 08, 1989",4.22,52%,2.94,57%,0.75,28%,70%,0.2
Jodie,Esquibel,http://ufcstats.com/fighter-details/411539901068522f,,6,6,0,"5' 1""",115 lbs.,"64""",Orthodox,"May 07, 1986",4.10,31%,7.37,52%,0.75,21%,83%,0.0
Rafael,Estevam,http://ufcstats.com/fighter-details/83455a9d17f57dae,Macapa,13,0,0,"5' 8""",125 lbs.,"69""",Orthodox,"Aug 10, 1996",2.06,57%,2.94,45%,6.41,35%,60%,0.4
Achilles,Estremadura,http://ufcstats.com/fighter-details/41f3cfdab0b22236,,7,1,0,"5' 10""",155 lbs.,"68""",Orthodox,"Mar 11, 1992",3.20,43%,3.27,70%,0.00,0%,0%,0.0
Shaun,Etchell,http://ufcstats.com/fighter-details/ea9bfe9c25037bba,The Buzzsaw,7,3,0,"5' 7""",125 lbs.,"68""",Switch,"Aug 05, 1993",0.00,0%,0.00,0%,4.37,100%,100%,0.0
Terry,Etim,http://ufcstats.com/fighter-details/33011768c3c4dc9a,,16,5,0,"6' 1""",155 lbs.,"73""",Orthodox,"Jan 11, 1986",2.16,35%,2.53,67%,0.43,30%,39%,1.4
Fred,Ettish,http://ufcstats.com/fighter-details/8d5daf67983b65ba,,1,1,0,"6' 0""",180 lbs.,--,Southpaw,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Scott,Ettling,http://ufcstats.com/fighter-details/74b5736f1df40be3,,4,2,0,--,135 lbs.,--,,--,0.00,0%,0.54,83%,8.04,100%,0%,0.0
Sijara,Eubanks,http://ufcstats.com/fighter-details/4234f0097c83fa62,SarJ,8,7,0,"5' 4""",125 lbs.,"67""",Orthodox,"Apr 27, 1985",4.30,43%,3.43,57%,1.90,44%,66%,0.3
Billy,Evangelista,http://ufcstats.com/fighter-details/9766ed20b68c7c33,,13,3,0 (1 NC),"5' 8""",155 lbs.,"68""",Orthodox,"Oct 07, 1980",4.51,40%,3.96,61%,1.60,19%,61%,0.2
Rashad,Evans,http://ufcstats.com/fighter-details/ee779c43a8926d52,Suga,19,8,1,"6' 0""",205 lbs.,"75""",Orthodox,"Sep 25, 1979",2.14,37%,2.42,63%,2.98,44%,73%,0.0
Doug,Evans,http://ufcstats.com/fighter-details/d3de4a24f7eefac8,,13,10,0,"5' 9""",155 lbs.,--,Orthodox,"Oct 10, 1980",1.79,35%,2.55,55%,3.19,83%,69%,0.6
Ashlee,Evans-Smith,http://ufcstats.com/fighter-details/fc6e681bf6658faf,Rebel Girl,6,6,0,"5' 8""",135 lbs.,"67""",Orthodox,"Jul 09, 1987",4.03,34%,4.59,53%,0.95,22%,50%,0.0
Dan,Evensen,http://ufcstats.com/fighter-details/dd8aec6de7035943,The Viking,11,4,0,"6' 3""",250 lbs.,--,Orthodox,"Jun 01, 1974",0.27,10%,3.86,38%,0.00,0%,0%,4.0
Tonya,Evinger,http://ufcstats.com/fighter-details/b12a1d19ee383b7c,Triple Threat,19,8,0 (1 NC),"5' 7""",135 lbs.,"70""",Orthodox,"Jun 04, 1981",1.16,42%,4.02,38%,0.93,30%,33%,0.9
Movsar,Evloev,http://ufcstats.com/fighter-details/76e2870ffafbe38f,,19,0,0,"5' 7""",145 lbs.,"72""",Orthodox,"Feb 11, 1994",3.99,48%,2.66,60%,4.67,48%,61%,0.2
Andre,Ewell,http://ufcstats.com/fighter-details/5f6f049d54728e88,Mr. Highlight,17,9,0,"5' 8""",145 lbs.,"75""",Southpaw,"Jan 21, 1988",4.28,40%,4.87,51%,0.36,75%,72%,0.1
Chris,Ewert,http://ufcstats.com/fighter-details/54c2576b7f2f1f57,El Tanke,7,0,0,--,185 lbs.,--,,"Sep 16, 1993",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Neal,Ewing,http://ufcstats.com/fighter-details/0798f558681d0eb5,,6,0,0,--,185 lbs.,--,,"Sep 30, 1985",2.27,60%,1.93,48%,5.00,62%,0%,0.0
Manuel,Exposito,http://ufcstats.com/fighter-details/a1cb266d7f44f35f,,13,2,0,--,145 lbs.,--,,"May 09, 2000",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Jessica,Eye,http://ufcstats.com/fighter-details/f72465a784c1b084,Evil,15,11,0 (1 NC),"5' 6""",125 lbs.,"66""",Orthodox,"Jul 27, 1986",3.86,37%,4.19,55%,0.58,40%,57%,0.5
Edward,Faaloloto,http://ufcstats.com/fighter-details/6224e8d0a34264eb,,2,5,0,--,155 lbs.,"70""",Orthodox,"Jul 15, 1984",2.28,32%,6.25,44%,1.01,25%,33%,0.0
Urijah,Faber,http://ufcstats.com/fighter-details/78114b7199cef90c,The California Kid,35,11,0,"5' 6""",135 lbs.,"67""",Orthodox,"May 14, 1979",2.65,40%,2.59,64%,1.54,30%,58%,0.8
Melinda,Fabian,http://ufcstats.com/fighter-details/8c020156779f7888,,4,4,2,"5' 6""",125 lbs.,"66""",Orthodox,"Jun 25, 1987",4.03,41%,4.00,62%,0.00,0%,100%,0.0
Wagnney,Fabiano,http://ufcstats.com/fighter-details/40389d39a92f5bfa,The Silencer,16,4,0,"5' 6""",145 lbs.,"69""",Southpaw,"Jul 14, 1975",1.19,38%,0.66,70%,3.44,64%,100%,0.4
Bartosz,Fabinski,http://ufcstats.com/fighter-details/e17ac6410c8377f4,The Butcher,15,5,0,"6' 0""",170 lbs.,"75""",Orthodox,"Apr 26, 1986",2.23,68%,1.46,51%,7.10,70%,80%,0.0
Ron,Faircloth,http://ufcstats.com/fighter-details/453ee00c3e1ae9dd,,33,20,0 (1 NC),"5' 9""",205 lbs.,--,Orthodox,"Aug 16, 1979",0.39,40%,8.90,42%,0.00,0%,0%,0.0
Jason,Fairn,http://ufcstats.com/fighter-details/adea9f0090aa8e14,,4,5,0,"6' 1""",230 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Zarah,Fairn,http://ufcstats.com/fighter-details/862b0b3375aa4b6e,Infinite,6,6,0,"5' 8""",135 lbs.,"72""",Orthodox,"Dec 10, 1983",4.55,31%,7.40,45%,0.00,0%,60%,0.0
Rinat,Fakhretdinov,http://ufcstats.com/fighter-details/8f765fd5775a8873,Gladiator,23,1,1,"6' 0""",170 lbs.,"74""",Orthodox,"Sep 28, 1991",4.78,52%,3.58,53%,3.95,34%,91%,0.2
Maiquel,Falcao,http://ufcstats.com/fighter-details/d58478ded5534695,Big Rig,37,10,0 (1 NC),"5' 11""",185 lbs.,--,Orthodox,"Mar 08, 1981",1.67,55%,0.53,86%,1.00,100%,71%,3.0
Pedro,Falcao,http://ufcstats.com/fighter-details/f7be1db194e03d7e,Pedrinho,16,5,0,"5' 6""",135 lbs.,"66""",Orthodox,"Jul 30, 1992",3.21,48%,3.39,50%,2.73,25%,66%,0.0
Brodie,Farber,http://ufcstats.com/fighter-details/91d73ee59347ac16,,16,7,0,"6' 1""",170 lbs.,--,Orthodox,"Jul 05, 1980",1.69,45%,2.17,53%,0.90,50%,20%,0.9
Joao Paulo,Faria,http://ufcstats.com/fighter-details/04e9955f33e0c267,,1,1,0,"5' 9""",155 lbs.,--,,--,6.69,64%,2.09,85%,1.25,50%,0%,1.2
Kalindra,Faria,http://ufcstats.com/fighter-details/27b164b0d1833df0,,18,8,1,"5' 7""",125 lbs.,--,Switch,"Jul 23, 1986",2.23,56%,1.44,45%,1.31,66%,20%,0.7
Jair,Farias,http://ufcstats.com/fighter-details/431262bbc69215dc,Chosen,10,1,0,"6' 1""",145 lbs.,"76""",Orthodox,"Mar 16, 1993",3.80,39%,5.33,51%,0.00,0%,41%,0.0
Chance,Farrar,http://ufcstats.com/fighter-details/49c7236c737d7e59,,8,3,0 (1 NC),"5' 9""",145 lbs.,--,Southpaw,"Sep 11, 1975",0.81,22%,2.21,67%,3.02,100%,0%,0.0
Rico,Farrington,http://ufcstats.com/fighter-details/f89e6e66b9b112de,The Triggerman,7,3,0,"6' 4""",170 lbs.,"79""",Southpaw,"Jun 19, 1989",6.33,41%,7.20,51%,0.00,0%,20%,0.0
Kelly,Faszholz,http://ufcstats.com/fighter-details/9c42a0de8e012870,,4,2,0,"5' 8""",135 lbs.,--,Orthodox,"Apr 09, 1985",4.01,48%,3.61,52%,0.00,0%,44%,0.0
Rodney,Faverus,http://ufcstats.com/fighter-details/5af26b3201690d29,,25,20,3 (1 NC),"6' 0""",215 lbs.,--,Southpaw,--,2.30,53%,1.60,54%,4.50,100%,25%,0.0
Paul,Felder,http://ufcstats.com/fighter-details/e5010b1b94ca5755,The Irish Dragon,17,6,0,"5' 11""",155 lbs.,"70""",Orthodox,"Apr 25, 1984",3.70,44%,3.44,48%,0.29,28%,64%,0.2
Carlos,Felipe,http://ufcstats.com/fighter-details/a2ea77e974c5889f,Boi,11,2,0,"6' 0""",245 lbs.,"75""",Orthodox,"Jan 12, 1995",4.88,45%,5.60,50%,0.00,0%,72%,0.0
JP,Felty,http://ufcstats.com/fighter-details/954e3f4e2b0e6510,,4,5,0,--,170 lbs.,--,,"Apr 28, 1979",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Feng,Pengchao,http://ufcstats.com/fighter-details/86597694317e5e1b,,15,9,1,--,135 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Feng,Xiaocan,http://ufcstats.com/fighter-details/c940b42df95bbd28,,10,4,0,"5' 7""",115 lbs.,"67""",Southpaw,"Dec 27, 2001",5.43,50%,1.76,73%,1.08,100%,66%,0.0
Kevin,Ferguson,http://ufcstats.com/fighter-details/27541033b97c076d,Kimbo Slice,5,2,0 (1 NC),"6' 2""",235 lbs.,"77""",Orthodox,"Feb 08, 1974",2.30,50%,3.41,38%,3.10,72%,36%,1.2
Rhadi,Ferguson,http://ufcstats.com/fighter-details/15f4550e017f6c7d,,3,0,0,"5' 7""",205 lbs.,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
Tony,Ferguson,http://ufcstats.com/fighter-details/22a92d7f62195791,El Cucuy,26,11,0,"5' 11""",170 lbs.,"76""",Orthodox,"Feb 12, 1984",4.91,45%,4.37,55%,0.39,35%,66%,0.9
Josh,Ferguson,http://ufcstats.com/fighter-details/b0f316c60f8d3b47,Taz,10,5,0,"5' 5""",125 lbs.,--,Orthodox,"May 13, 1988",2.13,43%,4.18,32%,0.59,11%,54%,0.0
CJ,Fernandes,http://ufcstats.com/fighter-details/979f7edbb6980b0d,,14,8,3,"6' 2""",170 lbs.,--,,"Nov 13, 1977",0.00,0%,0.00,0%,0.00,0%,0%,0.0
Bibiano,Fernandes,http://ufcstats.com/fighter-details/cbc071cb20ea59c7,,20,3,0,"5' 7""",139 lbs.,--,Orthodox,"Mar 30, 1980",2.91,40%,2.02,72%,3.97,53%,77%,0.6
Gabriella,Fernandes,http://ufcstats.com/fighter-details/a6eb54ae17a551be,Gabi,10,3,0,"5' 6""",125 lbs.,"66""",Southpaw,"Aug 13, 1993",3.46,46%,5.50,49%,0.56,18%,60%,0.3
Kaue,Fernandes,http://ufcstats.com/fighter-details/ec13c393d029297d,,10,2,0,"5' 9""",155 lbs.,"73""",Orthodox,"Mar 17, 1995",4.00,54%,1.32,61%,1.30,100%,76%,0.0
Emily,Fernandez,http://ufcstats.com/fighter-details/7ee1babb99f30115,,0,0,0,--,--,--,,--,0.00,0%,0.00,0%,0.00,0%,0%,0.0
